country,date,confirm,confirm_add,heal,dead
罗马尼亚,4.12,6300,310,852,306
马达加斯加,4.12,106,4,20,0
马尔代夫,4.12,20,1,13,0
马耳他,4.12,378,8,44,3
马拉维,4.12,13,1,0,2
马来西亚,4.12,4683,153,2108,76
马里,4.12,105,18,22,9
马其顿,4.12,828,68,41,34
毛里求斯,4.12,324,6,42,9
毛里塔尼亚,4.12,7,0,2,1
美国,4.12,530830,29129,32314,20646
蒙古,4.12,16,0,4,0
孟加拉,4.12,621,139,39,34
秘鲁,4.12,6848,951,1739,181
缅甸,4.12,38,10,2,3
摩尔多瓦,4.12,1662,224,94,31
摩洛哥,4.12,1617,90,153,113
摩纳哥,4.12,92,2,5,1
莫桑比克,4.12,21,1,2,0
墨西哥,4.12,4219,375,1772,273
纳米比亚,4.12,16,0,3,0
南非,4.12,2028,25,410,25
尼泊尔,4.12,12,3,1,0
尼加拉瓜,4.12,9,1,4,1
尼日尔,4.12,491,53,41,11
尼日利亚,4.12,318,13,70,10
挪威,4.12,6485,125,32,124
葡萄牙,4.12,16585,598,277,504
日本,4.12,6748,743,762,108
瑞典,4.12,10483,332,381,899
瑞士,4.12,25328,428,12100,1089
萨尔瓦多,4.12,125,7,21,6
塞尔维亚,4.12,3380,275,0,74
塞拉利昂,4.12,10,2,0,0
塞内加尔,4.12,280,2,171,2
塞浦路斯,4.12,616,21,61,10
塞舌尔,4.12,11,0,0,0
沙特阿拉伯,4.12,4462,429,761,59
圣基茨和尼维斯,4.12,12,0,0,0
圣卢西亚,4.12,15,0,4,0
圣马力诺,4.12,356,0,53,35
圣文森特和格林纳丁斯,4.12,12,0,1,0
斯里兰卡,4.12,203,5,55,7
斯洛伐克,4.12,742,14,23,2
斯洛文尼亚,4.12,1205,17,150,53
斯威士兰,4.12,14,2,7,0
苏丹,4.12,19,0,2,2
苏里南,4.12,10,0,4,1
索马里,4.12,21,0,2,1
塔吉克斯坦,4.12,0,0,0,0
泰国,4.12,2551,33,1218,38
坦桑尼亚,4.12,32,0,5,3
特立尼达和多巴哥,4.12,113,4,12,8
突尼斯,4.12,685,14,43,28
土耳其,4.12,52167,5138,2965,1101
危地马拉,4.12,153,16,19,3
委内瑞拉,4.12,175,0,93,9
文莱,4.12,136,0,106,1
乌干达,4.12,53,0,4,0
乌克兰,4.12,2777,266,89,83
乌拉圭,4.12,501,7,224,7
乌兹别克斯坦,4.12,833,104,65,4
西班牙,4.12,166019,4167,62391,16972
希腊,4.12,2114,103,269,98
新加坡,4.12,2299,191,528,8
新西兰,4.12,1330,18,471,4
匈牙利,4.12,1410,100,118,99
叙利亚,4.12,25,6,5,2
牙买加,4.12,69,4,13,4
亚美尼亚,4.12,1013,46,197,13
也门,4.12,1,0,0,0
伊拉克,4.12,1318,39,601,72
伊朗,4.12,71686,1657,43894,4474
以色列,4.12,10878,353,1388,103
意大利,4.12,152271,4694,32534,19468
印度,4.12,8504,507,972,289
印度尼西亚,4.12,4241,399,359,373
英国,4.12,85173,5332,625,10629
约旦,4.12,381,9,177,7
越南,4.12,260,2,144,0
赞比亚,4.12,43,3,30,2
乍得,4.12,18,7,2,0
智利,4.12,7213,712,2059,73
中非,4.12,8,0,0,0
中国,4.12,83602,2106,78145,3351
阿尔巴尼亚,4.13,467,21,232,23
阿尔及利亚,4.13,1914,89,591,293
阿富汗,4.13,665,58,32,21
阿根廷,4.13,2208,66,468,97
阿联酋,4.13,4123,387,852,25
阿曼,4.13,727,128,124,4
阿塞拜疆,4.13,1148,50,289,12
埃及,4.13,2065,126,589,159
埃塞俄比亚,4.13,74,3,14,3
爱尔兰,4.13,9655,727,25,334
爱沙尼亚,4.13,1332,23,102,27
安道尔,4.13,646,8,128,29
安哥拉,4.13,19,0,4,2
安提瓜和巴布达,4.13,23,2,0,2
奥地利,4.13,14018,73,7343,368
澳大利亚,4.13,6351,36,1806,61
巴巴多斯,4.13,71,3,11,4
巴布亚新几内亚,4.13,2,0,0,0
巴哈马,4.13,47,1,6,8
巴基斯坦,4.13,5493,323,1095,93
巴拉圭,4.13,147,13,22,6
巴勒斯坦,4.13,290,22,58,2
巴林,4.13,1348,261,591,6
巴拿马,4.13,3400,166,29,87
巴西,4.13,22625,1583,173,1245
白俄罗斯,4.13,2919,341,203,29
保加利亚,4.13,685,10,71,32
贝宁,4.13,35,0,5,1
比利时,4.13,30589,942,6707,3903
冰岛,4.13,1701,0,889,8
波黑,4.13,1030,30,206,39
波兰,4.13,6934,260,487,245
玻利维亚,4.13,330,30,2,27
伯利兹,4.13,14,1,0,2
博茨瓦纳,4.13,13,0,0,1
不丹,4.13,5,0,2,0
布基纳法索,4.13,497,13,161,27
布隆迪,4.13,5,0,0,1
赤道几内亚,4.13,21,0,3,0
丹麦,4.13,6513,144,2403,285
德国,4.13,127916,2082,64300,3022
东帝汶,4.13,4,2,1,0
多哥,4.13,76,0,29,3
多米尼加,4.13,3167,408,152,177
多米尼克,4.13,16,0,8,0
俄罗斯,4.13,18328,2558,1470,148
厄瓜多尔,4.13,7466,209,501,333
厄立特里亚,4.13,34,0,0,0
法国,4.13,133685,2955,27469,14412
梵蒂冈,4.13,8,0,2,0
菲律宾,4.13,4932,284,242,315
斐济,4.13,16,0,0,0
芬兰,4.13,3064,90,300,59
佛得角,4.13,10,2,1,1
冈比亚,4.13,9,0,2,1
刚果,4.13,60,0,5,5
刚果民主共和国,4.13,235,1,17,20
哥伦比亚,4.13,2776,67,270,109
哥斯达黎加,4.13,595,18,56,3
格林纳达,4.13,14,0,0,0
格鲁吉亚,4.13,266,14,67,3
古巴,4.13,726,106,121,21
圭亚那,4.13,45,0,8,6
哈萨克斯坦,4.13,979,68,138,12
海地,4.13,33,0,0,3
韩国,4.13,10537,25,7447,217
荷兰,4.13,26710,964,295,2833
黑山,4.13,273,6,5,3
洪都拉斯,4.13,397,4,7,25
吉布提,4.13,214,0,36,2
吉尔吉斯斯坦,4.13,419,42,67,5
几内亚,4.13,250,0,17,0
几内亚比绍,4.13,38,0,0,0
加拿大,4.13,24380,663,7172,717
加纳,4.13,566,158,4,8
加蓬,4.13,57,8,1,1
柬埔寨,4.13,122,0,77,0
捷克共和国,4.13,5991,86,467,139
津巴布韦,4.13,14,0,0,3
喀麦隆,4.13,820,0,98,12
卡塔尔,4.13,3231,252,334,7
科摩罗,4.13,0,0,0,0
科特迪瓦,4.13,574,41,85,5
科威特,4.13,1300,66,150,2
克罗地亚,4.13,1650,50,400,25
肯尼亚,4.13,208,11,40,9
拉脱维亚,4.13,655,4,16,5
老挝,4.13,19,0,0,0
黎巴嫩,4.13,632,2,80,20
立陶宛,4.13,1062,9,101,24
利比里亚,4.13,51,1,4,6
利比亚,4.13,25,0,9,1
列支敦士登公国,4.13,79,0,55,1
卢森堡,4.13,3281,11,500,66
卢旺达,4.13,126,6,25,0
罗马尼亚,4.13,6633,333,914,318
马达加斯加,4.13,106,0,21,0
马尔代夫,4.13,20,0,14,0
马耳他,4.13,384,6,44,3
马拉维,4.13,16,3,0,2
马来西亚,4.13,4817,134,2276,77
马里,4.13,123,18,26,10
马其顿,4.13,854,26,44,38
毛里求斯,4.13,324,0,42,9
毛里塔尼亚,4.13,7,0,2,1
美国,4.13,558999,28169,42009,22154
蒙古,4.13,17,1,4,0
孟加拉,4.13,803,182,42,39
秘鲁,4.13,7519,671,1798,193
缅甸,4.13,41,3,2,4
摩尔多瓦,4.13,1712,50,107,35
摩洛哥,4.13,1746,129,196,120
摩纳哥,4.13,93,1,6,1
莫桑比克,4.13,21,0,2,0
墨西哥,4.13,4661,442,1843,296
纳米比亚,4.13,16,0,3,0
南非,4.13,2173,145,410,25
尼泊尔,4.13,14,2,1,0
尼加拉瓜,4.13,9,0,4,1
尼日尔,4.13,529,38,75,12
尼日利亚,4.13,323,5,85,10
挪威,4.13,6547,62,32,133
葡萄牙,4.13,16934,349,277,535
日本,4.13,7370,622,784,123
瑞典,4.13,10948,465,381,919
瑞士,4.13,25623,295,12700,1129
萨尔瓦多,4.13,137,12,22,6
塞尔维亚,4.13,3630,250,118,80
塞拉利昂,4.13,10,0,0,0
塞内加尔,4.13,291,11,178,2
塞浦路斯,4.13,662,46,65,11
塞舌尔,4.13,11,0,0,0
沙特阿拉伯,4.13,4934,472,805,65
圣基茨和尼维斯,4.13,12,0,0,0
圣卢西亚,4.13,15,0,4,0
圣马力诺,4.13,356,0,53,35
圣文森特和格林纳丁斯,4.13,12,0,1,0
斯里兰卡,4.13,217,14,56,7
斯洛伐克,4.13,769,27,107,2
斯洛文尼亚,4.13,1212,7,152,55
斯威士兰,4.13,14,0,7,0
苏丹,4.13,19,0,4,2
苏里南,4.13,10,0,4,1
索马里,4.13,25,4,2,2
塔吉克斯坦,4.13,0,0,0,0
泰国,4.13,2579,28,1288,40
坦桑尼亚,4.13,46,14,7,3
特立尼达和多巴哥,4.13,113,0,16,8
突尼斯,4.13,707,22,43,31
土耳其,4.13,56956,4789,3446,1198
危地马拉,4.13,155,2,19,5
委内瑞拉,4.13,181,6,93,9
文莱,4.13,136,0,107,1
乌干达,4.13,54,1,7,0
乌克兰,4.13,3102,325,97,93
乌拉圭,4.13,480,-21,231,8
乌兹别克斯坦,4.13,934,101,85,4
西班牙,4.13,169496,3477,64727,17489
希腊,4.13,2145,31,269,99
新加坡,4.13,2532,233,560,8
新西兰,4.13,1349,19,546,5
匈牙利,4.13,1458,48,120,109
叙利亚,4.13,25,0,5,2
牙买加,4.13,72,3,16,4
亚美尼亚,4.13,1039,26,211,14
也门,4.13,1,0,0,0
伊拉克,4.13,1378,60,717,78
伊朗,4.13,73303,1617,45983,4585
以色列,4.13,11235,357,1689,113
意大利,4.13,156363,4092,34211,19899
印度,4.13,9240,736,1096,331
印度尼西亚,4.13,4557,316,380,399
英国,4.13,89554,4381,303,11346
约旦,4.13,389,8,201,7
越南,4.13,265,5,145,0
赞比亚,4.13,43,0,30,2
乍得,4.13,18,0,2,0
智利,4.13,7525,312,2367,82
中非,4.13,11,3,3,0
中国,4.13,83696,2083,78262,3351
阿尔巴尼亚,4.14,475,8,248,24
阿尔及利亚,4.14,1983,69,601,313
阿富汗,4.14,714,49,40,23
阿根廷,4.14,2277,69,559,101
阿联酋,4.14,4521,398,852,25
阿曼,4.14,813,86,130,4
阿塞拜疆,4.14,1197,49,351,13
埃及,4.14,2190,125,589,164
埃塞俄比亚,4.14,82,8,14,3
爱尔兰,4.14,10647,992,25,365
爱沙尼亚,4.14,1373,41,115,31
安道尔,4.14,646,0,128,29
安哥拉,4.14,19,0,4,2
安提瓜和巴布达,4.14,23,0,3,2
奥地利,4.14,14159,141,7633,384
澳大利亚,4.14,6494,143,2186,61
巴巴多斯,4.14,72,1,13,4
巴布亚新几内亚,4.14,2,0,0,0
巴哈马,4.14,49,2,6,8
巴基斯坦,4.14,5837,344,1378,96
巴拉圭,4.14,159,12,22,7
巴勒斯坦,4.14,308,18,62,2
巴林,4.14,1522,174,645,7
巴拿马,4.14,3472,72,61,94
巴西,4.14,23955,1330,2979,1361
白俄罗斯,4.14,3281,362,203,33
保加利亚,4.14,713,28,81,35
贝宁,4.14,35,0,5,1
比利时,4.14,31119,530,6868,4157
冰岛,4.14,1711,10,933,8
波黑,4.14,1083,53,236,40
波兰,4.14,7049,115,618,251
玻利维亚,4.14,354,24,6,28
伯利兹,4.14,18,4,0,2
博茨瓦纳,4.14,13,0,0,1
不丹,4.14,5,0,2,0
布基纳法索,4.14,515,18,161,27
布隆迪,4.14,5,0,0,1
赤道几内亚,4.14,21,0,4,0
丹麦,4.14,6691,178,2689,299
德国,4.14,130434,2518,68200,3220
东帝汶,4.14,6,2,1,0
多哥,4.14,77,1,32,3
多米尼加,4.14,3167,0,152,177
多米尼克,4.14,16,0,8,0
俄罗斯,4.14,21102,2774,1694,170
厄瓜多尔,4.14,7529,63,597,355
厄立特里亚,4.14,34,0,0,0
法国,4.14,137887,4202,28011,14986
梵蒂冈,4.14,8,0,2,0
菲律宾,4.14,5223,291,295,335
斐济,4.14,16,0,0,0
芬兰,4.14,3161,97,300,64
佛得角,4.14,10,0,1,1
冈比亚,4.14,9,0,2,1
刚果,4.14,60,0,5,5
刚果民主共和国,4.14,241,6,20,20
哥伦比亚,4.14,2852,76,319,112
哥斯达黎加,4.14,612,17,62,3
格林纳达,4.14,14,0,0,0
格鲁吉亚,4.14,296,30,68,3
古巴,4.14,726,0,121,21
圭亚那,4.14,47,2,8,6
哈萨克斯坦,4.14,1202,223,203,14
海地,4.14,40,7,0,3
韩国,4.14,10564,27,7534,222
荷兰,4.14,27580,870,297,2955
黑山,4.14,278,5,5,4
洪都拉斯,4.14,407,10,7,26
吉布提,4.14,363,149,53,2
吉尔吉斯斯坦,4.14,430,11,71,5
几内亚,4.14,363,113,31,0
几内亚比绍,4.14,38,0,0,0
加拿大,4.14,25680,1300,7758,780
加纳,4.14,566,0,4,8
加蓬,4.14,57,0,1,1
柬埔寨,4.14,122,0,91,0
捷克共和国,4.14,6059,68,527,147
津巴布韦,4.14,17,3,0,3
喀麦隆,4.14,848,28,130,14
卡塔尔,4.14,3428,197,373,7
科摩罗,4.14,0,0,0,0
科特迪瓦,4.14,626,52,89,6
科威特,4.14,1355,55,176,3
克罗地亚,4.14,1704,54,415,31
肯尼亚,4.14,208,0,40,9
拉脱维亚,4.14,657,2,16,5
老挝,4.14,19,0,1,0
黎巴嫩,4.14,641,9,80,21
立陶宛,4.14,1070,8,101,24
利比里亚,4.14,59,8,4,6
利比亚,4.14,26,1,9,1
列支敦士登公国,4.14,79,0,55,1
卢森堡,4.14,3292,11,500,69
卢旺达,4.14,127,1,42,0
罗马尼亚,4.14,6879,246,1051,351
马达加斯加,4.14,108,2,23,0
马尔代夫,4.14,20,0,14,0
马耳他,4.14,393,9,44,3
马拉维,4.14,16,0,0,2
马来西亚,4.14,4987,170,2478,82
马里,4.14,123,0,26,10
马其顿,4.14,908,54,86,44
毛里求斯,4.14,324,0,42,9
毛里塔尼亚,4.14,7,0,2,1
美国,4.14,583220,24221,44319,23654
蒙古,4.14,30,13,5,0
孟加拉,4.14,1012,209,42,46
秘鲁,4.14,9784,2265,2642,216
缅甸,4.14,62,21,2,4
摩尔多瓦,4.14,1847,135,134,36
摩洛哥,4.14,1838,92,210,126
摩纳哥,4.14,93,0,6,1
莫桑比克,4.14,21,0,2,0
墨西哥,4.14,5014,353,1964,332
纳米比亚,4.14,16,0,3,0
南非,4.14,2415,242,410,27
尼泊尔,4.14,16,2,1,0
尼加拉瓜,4.14,9,0,4,1
尼日尔,4.14,548,19,86,13
尼日利亚,4.14,343,20,91,10
挪威,4.14,6623,76,32,139
葡萄牙,4.14,17448,514,347,567
日本,4.14,7645,275,799,143
瑞典,4.14,11445,497,381,1033
瑞士,4.14,25913,290,13700,1162
萨尔瓦多,4.14,149,12,25,6
塞尔维亚,4.14,4054,424,118,80
塞拉利昂,4.14,11,1,0,0
塞内加尔,4.14,299,8,183,2
塞浦路斯,4.14,662,0,65,12
塞舌尔,4.14,11,0,0,0
沙特阿拉伯,4.14,5369,435,889,73
圣基茨和尼维斯,4.14,12,0,0,0
圣卢西亚,4.14,15,0,4,0
圣马力诺,4.14,371,15,53,36
圣文森特和格林纳丁斯,4.14,12,0,1,0
斯里兰卡,4.14,219,2,61,7
斯洛伐克,4.14,835,66,113,2
斯洛文尼亚,4.14,1220,8,152,56
斯威士兰,4.14,15,1,8,0
苏丹,4.14,29,10,4,4
苏里南,4.14,10,0,6,1
索马里,4.14,60,35,2,2
塔吉克斯坦,4.14,0,0,0,0
泰国,4.14,2613,34,1405,41
坦桑尼亚,4.14,49,3,7,3
特立尼达和多巴哥,4.14,113,0,17,8
突尼斯,4.14,726,19,43,34
土耳其,4.14,61049,4093,3957,1296
危地马拉,4.14,167,12,19,5
委内瑞拉,4.14,189,8,110,9
文莱,4.14,136,0,107,1
乌干达,4.14,54,0,8,0
乌克兰,4.14,3372,270,119,98
乌拉圭,4.14,483,3,248,8
乌兹别克斯坦,4.14,1113,179,99,4
西班牙,4.14,172541,3045,67504,18056
希腊,4.14,2145,0,269,99
新加坡,4.14,3252,720,611,10
新西兰,4.14,1366,17,628,9
匈牙利,4.14,1512,54,122,122
叙利亚,4.14,25,0,5,2
牙买加,4.14,73,1,19,4
亚美尼亚,4.14,1067,28,265,16
也门,4.14,1,0,0,0
伊拉克,4.14,1378,0,717,78
伊朗,4.14,74877,1574,48129,4683
以色列,4.14,11868,633,2000,117
意大利,4.14,159516,3153,35435,20465
印度,4.14,10541,1301,1205,358
印度尼西亚,4.14,4839,282,426,459
英国,4.14,94823,5269,323,12125
约旦,4.14,391,2,215,7
越南,4.14,266,1,169,0
赞比亚,4.14,45,2,30,2
乍得,4.14,23,5,2,0
智利,4.14,7525,0,2367,82
中非,4.14,11,0,4,0
中国,4.14,83745,2004,78389,3352
阿尔巴尼亚,4.15,494,19,251,25
阿尔及利亚,4.15,2070,87,691,326
阿富汗,4.15,784,70,43,25
阿根廷,4.15,2443,166,596,109
阿联酋,4.15,4933,412,933,28
阿曼,4.15,910,97,131,4
阿塞拜疆,4.15,1253,56,404,13
埃及,4.15,2350,160,589,178
埃塞俄比亚,4.15,85,3,15,3
爱尔兰,4.15,11479,832,77,406
爱沙尼亚,4.15,1400,27,117,35
安道尔,4.15,673,27,169,33
安哥拉,4.15,19,0,5,2
安提瓜和巴布达,4.15,23,0,3,2
奥地利,4.15,14325,166,8098,393
澳大利亚,4.15,6440,-54,2186,63
巴巴多斯,4.15,73,1,15,5
巴布亚新几内亚,4.15,2,0,0,0
巴哈马,4.15,49,0,6,8
巴基斯坦,4.15,5988,151,1446,107
巴拉圭,4.15,161,2,23,8
巴勒斯坦,4.15,308,0,62,2
巴林,4.15,1671,149,663,7
巴拿马,4.15,3574,102,72,95
巴西,4.15,25758,1803,14026,1557
白俄罗斯,4.15,3728,447,203,36
保加利亚,4.15,747,34,105,36
贝宁,4.15,35,0,18,1
比利时,4.15,33573,2454,7107,4440
冰岛,4.15,1727,16,1077,8
波黑,4.15,1110,27,253,41
波兰,4.15,7408,359,668,268
玻利维亚,4.15,397,43,7,28
伯利兹,4.15,18,0,0,2
博茨瓦纳,4.15,13,0,0,1
不丹,4.15,5,0,2,0
布基纳法索,4.15,528,13,177,30
布隆迪,4.15,5,0,0,1
赤道几内亚,4.15,41,20,4,0
丹麦,4.15,6876,185,2925,309
德国,4.15,132553,2119,72600,3528
东帝汶,4.15,8,2,1,0
多哥,4.15,81,4,35,3
多米尼加,4.15,3614,447,208,189
多米尼克,4.15,16,0,8,0
俄罗斯,4.15,24490,3388,1986,198
厄瓜多尔,4.15,7603,74,696,369
厄立特里亚,4.15,35,1,0,0
法国,4.15,143303,5416,29123,15729
梵蒂冈,4.15,8,0,2,0
菲律宾,4.15,5453,230,353,349
斐济,4.15,16,0,0,0
芬兰,4.15,3237,76,300,72
佛得角,4.15,56,46,1,1
冈比亚,4.15,9,0,2,1
刚果,4.15,74,14,10,5
刚果民主共和国,4.15,254,13,21,21
哥伦比亚,4.15,2979,127,354,127
哥斯达黎加,4.15,618,6,66,3
格林纳达,4.15,14,0,0,0
格鲁吉亚,4.15,306,10,69,3
古巴,4.15,766,40,132,21
圭亚那,4.15,48,1,8,6
哈萨克斯坦,4.15,1290,88,240,16
海地,4.15,40,0,0,3
韩国,4.15,10591,27,7616,225
荷兰,4.15,28314,734,297,3144
黑山,4.15,288,10,46,4
洪都拉斯,4.15,419,12,9,31
吉布提,4.15,363,0,53,2
吉尔吉斯斯坦,4.15,449,19,78,5
几内亚,4.15,404,41,31,1
几内亚比绍,4.15,43,5,0,0
加拿大,4.15,27063,1383,8235,903
加纳,4.15,636,70,17,8
加蓬,4.15,80,23,4,1
柬埔寨,4.15,122,0,96,0
捷克共和国,4.15,6151,92,676,163
津巴布韦,4.15,18,1,1,3
喀麦隆,4.15,848,0,165,17
卡塔尔,4.15,3711,283,406,7
科摩罗,4.15,0,0,0,0
科特迪瓦,4.15,638,12,114,6
科威特,4.15,1405,50,206,3
克罗地亚,4.15,1741,37,473,34
肯尼亚,4.15,225,17,53,10
拉脱维亚,4.15,666,9,44,5
老挝,4.15,19,0,1,0
黎巴嫩,4.15,658,17,81,21
立陶宛,4.15,1091,21,138,29
利比里亚,4.15,59,0,4,6
利比亚,4.15,35,9,9,1
列支敦士登公国,4.15,79,0,55,1
卢森堡,4.15,3307,15,500,67
卢旺达,4.15,134,7,49,0
罗马尼亚,4.15,7216,337,1217,362
马达加斯加,4.15,110,2,29,0
马尔代夫,4.15,21,1,16,0
马耳他,4.15,399,6,44,3
马拉维,4.15,16,0,0,2
马来西亚,4.15,5072,85,2647,83
马里,4.15,148,25,34,13
马其顿,4.15,974,66,98,45
毛里求斯,4.15,324,0,65,9
毛里塔尼亚,4.15,7,0,2,1
美国,4.15,609995,26775,50045,26069
蒙古,4.15,30,0,5,0
孟加拉,4.15,1231,219,49,50
秘鲁,4.15,10303,519,2869,230
缅甸,4.15,74,12,2,4
摩尔多瓦,4.15,1934,87,171,43
摩洛哥,4.15,1988,150,218,127
摩纳哥,4.15,93,0,6,1
莫桑比克,4.15,28,7,2,0
墨西哥,4.15,5399,385,2125,406
纳米比亚,4.15,16,0,3,0
南非,4.15,2415,0,410,27
尼泊尔,4.15,16,0,1,0
尼加拉瓜,4.15,9,0,4,1
尼日尔,4.15,570,22,90,14
尼日利亚,4.15,373,30,99,11
挪威,4.15,6740,117,32,145
葡萄牙,4.15,18091,643,383,599
日本,4.15,8100,455,853,146
瑞典,4.15,11927,482,381,1203
瑞士,4.15,26336,423,14700,1221
萨尔瓦多,4.15,159,10,30,6
塞尔维亚,4.15,4465,411,118,94
塞拉利昂,4.15,13,2,0,0
塞内加尔,4.15,314,15,190,2
塞浦路斯,4.15,695,33,65,12
塞舌尔,4.15,11,0,0,0
沙特阿拉伯,4.15,5862,493,931,79
圣基茨和尼维斯,4.15,14,2,0,0
圣卢西亚,4.15,15,0,11,0
圣马力诺,4.15,372,1,53,36
圣文森特和格林纳丁斯,4.15,12,0,1,0
斯里兰卡,4.15,235,16,63,7
斯洛伐克,4.15,863,28,151,6
斯洛文尼亚,4.15,1248,28,165,61
斯威士兰,4.15,15,0,8,0
苏丹,4.15,32,3,4,5
苏里南,4.15,10,0,6,1
索马里,4.15,60,0,2,2
塔吉克斯坦,4.15,0,0,0,0
泰国,4.15,2643,30,1497,43
坦桑尼亚,4.15,59,10,7,3
特立尼达和多巴哥,4.15,114,1,19,8
突尼斯,4.15,747,21,43,34
土耳其,4.15,65111,4062,4799,1403
危地马拉,4.15,180,13,19,5
委内瑞拉,4.15,197,8,111,9
文莱,4.15,136,0,108,1
乌干达,4.15,55,1,12,0
乌克兰,4.15,3764,392,143,108
乌拉圭,4.15,492,9,260,8
乌兹别克斯坦,4.15,1275,162,107,4
西班牙,4.15,177633,5092,70853,18579
希腊,4.15,2170,25,269,101
新加坡,4.15,3252,0,611,10
新西兰,4.15,1386,20,728,9
匈牙利,4.15,1579,67,192,134
叙利亚,4.15,29,4,5,2
牙买加,4.15,105,32,21,5
亚美尼亚,4.15,1111,44,297,17
也门,4.15,1,0,0,0
伊拉克,4.15,1400,22,766,78
伊朗,4.15,76389,1512,49933,4777
以色列,4.15,12200,332,2309,126
意大利,4.15,162488,2972,37130,21067
印度,4.15,11555,1014,1362,396
印度尼西亚,4.15,5136,297,446,469
英国,4.15,99455,4632,365,12892
约旦,4.15,397,6,235,7
越南,4.15,267,1,171,0
赞比亚,4.15,48,3,30,2
乍得,4.15,23,0,2,0
智利,4.15,7917,392,2646,92
中非,4.15,11,0,4,0
中国,4.15,83797,1941,78504,3352
阿尔巴尼亚,4.16,518,24,277,26
阿尔及利亚,4.16,2160,90,708,336
阿富汗,4.16,840,56,54,30
阿根廷,4.16,2571,128,631,115
阿联酋,4.16,5365,432,1034,33
阿曼,4.16,1019,109,176,4
阿塞拜疆,4.16,1283,30,460,15
埃及,4.16,2505,155,589,183
埃塞俄比亚,4.16,92,7,15,3
爱尔兰,4.16,12547,1068,77,444
爱沙尼亚,4.16,1434,34,133,36
安道尔,4.16,673,0,169,33
安哥拉,4.16,19,0,5,2
安提瓜和巴布达,4.16,23,0,3,3
奥地利,4.16,14451,126,8986,393
澳大利亚,4.16,6462,22,2355,63
巴巴多斯,4.16,75,2,15,5
巴布亚新几内亚,4.16,2,0,0,0
巴哈马,4.16,53,4,6,8
巴基斯坦,4.16,6919,931,1645,128
巴拉圭,4.16,174,13,30,8
巴勒斯坦,4.16,374,66,63,2
巴林,4.16,1698,27,703,7
巴拿马,4.16,3751,177,75,103
巴西,4.16,29015,3257,14026,1760
白俄罗斯,4.16,4204,476,203,40
保加利亚,4.16,800,53,122,38
贝宁,4.16,35,0,18,1
比利时,4.16,34809,1236,7562,4857
冰岛,4.16,1727,0,1077,8
波黑,4.16,1167,57,277,43
波兰,4.16,7771,363,774,292
玻利维亚,4.16,441,44,14,29
伯利兹,4.16,18,0,0,2
博茨瓦纳,4.16,15,2,0,1
不丹,4.16,5,0,2,0
布基纳法索,4.16,542,14,226,32
布隆迪,4.16,5,0,0,1
赤道几内亚,4.16,51,10,4,0
丹麦,4.16,7074,198,3203,321
德国,4.16,135549,2996,77000,3850
东帝汶,4.16,18,10,1,0
多哥,4.16,81,0,45,5
多米尼加,4.16,3614,0,208,189
多米尼克,4.16,16,0,8,0
俄罗斯,4.16,27938,3448,2304,232
厄瓜多尔,4.16,7858,255,780,388
厄立特里亚,4.16,35,0,0,0
法国,4.16,147863,4560,31470,17188
梵蒂冈,4.16,8,0,2,0
菲律宾,4.16,5660,207,435,362
斐济,4.16,17,1,0,0
芬兰,4.16,3369,132,1700,75
佛得角,4.16,56,0,1,1
冈比亚,4.16,9,0,2,1
刚果,4.16,117,43,11,5
刚果民主共和国,4.16,267,13,23,22
哥伦比亚,4.16,3105,126,452,131
哥斯达黎加,4.16,626,8,67,4
格林纳达,4.16,14,0,0,0
格鲁吉亚,4.16,336,30,74,3
古巴,4.16,814,48,151,24
圭亚那,4.16,55,7,8,6
哈萨克斯坦,4.16,1362,72,273,17
海地,4.16,41,1,0,3
韩国,4.16,10613,22,7757,229
荷兰,4.16,29381,1067,311,3326
黑山,4.16,290,2,55,4
洪都拉斯,4.16,426,7,9,35
吉布提,4.16,435,72,71,2
吉尔吉斯斯坦,4.16,466,17,91,5
几内亚,4.16,404,0,31,1
几内亚比绍,4.16,43,0,0,0
加拿大,4.16,28379,1316,8979,1010
加纳,4.16,641,5,83,8
加蓬,4.16,80,0,4,1
柬埔寨,4.16,122,0,98,0
捷克共和国,4.16,6303,152,831,166
津巴布韦,4.16,23,5,1,3
喀麦隆,4.16,848,0,165,17
卡塔尔,4.16,4103,392,415,7
科摩罗,4.16,0,0,0,0
科特迪瓦,4.16,654,16,146,6
科威特,4.16,1524,119,225,3
克罗地亚,4.16,1791,50,529,35
肯尼亚,4.16,234,9,53,11
拉脱维亚,4.16,675,9,57,5
老挝,4.16,19,0,2,0
黎巴嫩,4.16,663,5,85,21
立陶宛,4.16,1128,37,178,30
利比里亚,4.16,59,0,4,6
利比亚,4.16,48,13,11,1
列支敦士登公国,4.16,79,0,55,1
卢森堡,4.16,3373,66,526,69
卢旺达,4.16,136,2,54,0
罗马尼亚,4.16,7707,491,1357,392
马达加斯加,4.16,111,1,33,0
马尔代夫,4.16,23,2,16,0
马耳他,4.16,412,13,82,3
马拉维,4.16,16,0,0,2
马来西亚,4.16,5182,110,2766,84
马里,4.16,148,0,34,13
马其顿,4.16,974,0,98,45
毛里求斯,4.16,324,0,65,9
毛里塔尼亚,4.16,7,0,2,1
美国,4.16,640014,29567,52772,31002
蒙古,4.16,31,1,5,0
孟加拉,4.16,1572,341,49,60
